user_id,product_id,category,price,discount_applied,payment_method,purchase_date,pages_visited,time_spent,add_to_cart,abandoned_cart,rating,review_text,sentiment_score,age,gender,income_level,location,purchase_decision
4fa6433d-32d1-4c65-b14a-2dd6465607af,f83b7ec8-e564-4b79-8c23-9a81ed8ad3d3,Clothing,37.65,26.78,Debit Card,2025-01-26 23:09:28,3,651,1,1,3,No total owner purpose attorney box really fast.,0.1,44,Male,High,West Ashleyside,0
a1e21b4e-8634-4d35-a41e-22c1dda57c92,61262586-2fad-44e6-894f-61e04b1cb6d5,Clothing,102.13,26.08,PayPal,2025-02-28 20:05:58,19,287,1,0,1,Whose peace compare accept anything state million technology.,0.0,31,Other,Low,Parkerside,1
35c93b23-443f-46cc-9052-2aec95c69255,7e15292f-17e5-4a49-8bbc-14b679b7c591,Electronics,238.36,1.77,Debit Card,2025-01-22 21:06:01,13,195,0,0,1,Instead which expect Democrat manager.,0.0,21,Other,High,South Heather,0
50f6f5d7-bb3a-462f-92c7-c7a921755863,00d58172-1468-45a5-8420-4a5639ad4d0a,Grocery,149.72,3.12,Credit Card,2025-01-06 03:53:09,14,1189,0,0,1,People resource win rock space lawyer also for research move another four.,0.8,45,Other,Low,Kellytown,0
d69dc852-3590-4ba0-8ed1-5b2b6444faf9,cc715694-d4b6-4f5c-9370-4f95819cc4db,Clothing,16.38,15.87,Debit Card,2025-01-30 16:44:22,2,856,0,0,4,Expect industry six management star happen.,0.0,22,Female,Low,Stevenhaven,0
d074a352-e317-4765-a816-30ea863d4e9a,ff41f806-d1ab-43e8-ac01-41f5e70a9632,Clothing,484.3,35.8,Debit Card,2025-02-20 05:20:25,17,1057,0,0,5,Just policy smile talk tonight might.,0.3,20,Male,Medium,Bradleystad,0
3b453d78-1810-48fe-b54d-726232ab8b5e,8ae4389d-b954-494c-9398-394771260fdf,Books,125.33,2.14,Debit Card,2025-01-24 06:40:13,6,417,1,0,4,Take strategy hair our actually you information out.,0.0,37,Male,Medium,East Chaseville,1
05a60856-e64a-4ee7-9a39-8215c25aa541,aa2bd6b2-e61b-4bca-86bf-6b573adddae5,Grocery,154.87,18.64,COD,2025-01-19 23:17:24,20,1110,1,1,3,Who almost international prepare bar work recent eye certain fear process.,0.07,48,Female,Low,Sullivanmouth,0
b670275d-bdcf-4af5-bfc3-e305891354be,c6545d2c-e2c5-4b9b-809f-86c1192e6070,Books,24.57,2.62,PayPal,2025-02-21 16:10:31,14,464,0,0,3,Capital may prepare draw end city.,0.0,36,Other,Medium,Meghanberg,0
5fc4a525-b3cf-4803-9a27-07c7e794dc4d,79a16583-9dda-47d4-a984-b5056d4edc53,Electronics,287.94,39.5,Debit Card,2025-02-02 12:00:15,6,265,1,0,1,Paper paper arm old notice charge mean key teacher management Mr whatever.,-0.07,26,Female,Low,West Deborah,1
687f3027-3561-4e40-8545-bdf1782b90e6,9bd88708-08b8-4e3b-9e37-ae62e4cfde4c,Grocery,166.7,14.93,Debit Card,2025-01-17 17:17:07,18,923,0,0,4,Community his quickly so.,0.33,42,Female,Medium,Port Karen,0
e65ab804-695b-46ab-8102-cbdc944b20ec,807b94cd-3b7b-4a1d-b4c9-7c2068eda384,Books,181.5,35.19,Credit Card,2025-01-01 03:27:25,17,1160,1,0,3,Of plant run society whose fish how protect happy doctor key really.,0.33,24,Other,Low,Kirkstad,1
5eecab1e-6b9b-481a-b386-3e0a5112cdb9,b3055080-e965-402a-8982-97ce143869ac,Books,179.06,28.34,Credit Card,2025-03-07 23:54:07,1,713,1,0,3,Officer girl trial artist few look receive.,-0.2,49,Male,High,West Christopher,1
b580207c-ab60-4ce8-9623-0e1d819f2bd8,1b52f736-f52d-4555-a65d-85bd549225a3,Clothing,160.42,8.4,Debit Card,2025-01-16 04:25:58,12,820,1,1,4,Exist get project culture it just idea charge budget.,0.0,38,Male,Low,Alanhaven,0
05f18c75-63c4-424e-90f8-887126090b10,2a3a621f-64d6-418b-96ac-3184490dd01f,Electronics,260.41,26.55,Debit Card,2025-02-08 12:55:09,6,889,1,1,1,Leader society lose plan religious learn fear behind grow eye close many.,0.03,52,Other,High,North Michael,0
7cf08200-6876-4c82-a077-28bcc2895bd8,ebe98355-1e46-44df-a39b-6fcebd0478dd,Electronics,425.03,29.39,PayPal,2025-01-04 21:01:23,17,486,1,1,3,Man energy third five material professional college with.,0.05,44,Male,Medium,Mauriceburgh,0
da555edf-bc2e-472c-a5fe-2e6321884356,bd4f4b9c-a4c9-485c-b00b-59ef085ca6eb,Furniture,363.52,33.53,Credit Card,2025-03-01 02:03:37,12,437,0,0,3,Meeting provide fight group prevent response under to short series officer itself star partner.,0.0,64,Other,High,South Ashley,0
fc686ffb-7299-4463-8c48-ff8ff445c90f,839861e3-e960-4c35-841a-eb2594e2a8c4,Clothing,33.15,47.97,Debit Card,2025-01-25 04:49:11,20,828,1,0,4,Within old believe day Mrs far by follow reveal sure skill hold hear.,0.23,60,Other,Low,Dawnfort,1
9532791d-22cb-4864-ba89-45363f9212b6,015f6943-fbba-4b3b-adea-1204595a5568,Grocery,314.98,26.1,Debit Card,2025-02-04 14:24:05,6,53,0,0,4,Cost particular person staff establish than he medical happy performance parent election.,0.32,65,Other,Low,Lake Sean,0
1d791ca2-5d10-4644-8ae0-bea24fad7f56,0ac4e255-3a34-46f2-b0c1-01510886da66,Furniture,395.3,28.96,PayPal,2025-02-28 12:38:35,17,340,1,1,3,Number create size those brother truth place.,0.0,44,Female,Low,Lake Elizabeth,0
9b2dceab-bbeb-4845-b279-5a65239821db,ab3c43ad-1198-4599-ad64-46245dcdd789,Electronics,12.25,19.14,Debit Card,2025-03-08 16:48:26,14,59,0,0,3,Organization safe religious change not practice side stand study action walk nearly window.,0.17,65,Other,Low,Lewismouth,0
c48b6899-6299-4166-b8f1-5c80b90cc81e,4b15c5a0-024f-406d-b2bb-106f76d44e00,Furniture,134.39,2.87,COD,2025-01-17 14:39:22,13,1049,0,0,2,Eight feel firm seven room bar activity song factor.,-0.2,54,Female,High,Howardmouth,0
f19eee16-2988-4456-ae58-7492e420da57,ec844db6-144a-4281-bdce-57d41291e946,Grocery,175.27,19.97,Debit Card,2025-01-27 20:15:11,5,886,0,0,2,Win body our check teach research popular pass describe increase.,0.7,64,Male,Medium,Port Larrytown,0
c2a69e59-8868-4957-b6e4-cc033709ae7b,4a756640-c0df-4677-a1a3-9e22d247f5ea,Furniture,496.81,14.15,Debit Card,2025-01-09 14:51:04,5,660,1,0,1,Entire letter age effort trouble pretty remain continue leg teach purpose response rich through.,0.11,39,Female,Medium,Biancatown,1
57f3643f-8a22-4563-b0f8-3312e8417007,375245e2-e8c1-4db8-8401-3b9d6503ef45,Books,286.17,43.13,Credit Card,2025-01-19 23:25:38,7,368,1,0,1,Fast compare assume ability herself government create career.,0.2,34,Male,Low,West Julie,1
40f4831c-fb21-44c0-afb4-02c1737bebf8,d02f204e-1e2f-407f-a9ee-32943fbdc5d7,Clothing,488.68,36.46,Debit Card,2025-02-03 14:25:54,17,98,1,0,1,Writer center around painting nature top fear specific usually owner response.,0.04,40,Male,Low,New Michelle,1
a8bf6fb0-a700-417e-8458-1dbccfa700b0,7a892ba2-e940-4c64-9acb-bdcc270dd06c,Furniture,410.11,12.19,COD,2025-02-27 12:20:25,13,262,1,0,5,Find mission again ahead its six bed.,0.0,24,Female,High,Hodgesside,1
767ac9f7-cdd4-46a8-9b28-1a54f13a5cf9,b1cade9a-b22d-4cf8-8875-e2a351fe6803,Clothing,103.99,41.24,PayPal,2025-02-18 10:16:39,6,1076,1,0,2,Article environment office rather kitchen simply sport power leg degree serious employee similar top maybe name.,0.04,44,Male,High,North Kevinhaven,1
b30e3fbc-e2da-4eac-b47a-118c7f70691e,d91e1a92-a686-471f-874b-baee3b85c92b,Grocery,248.39,13.06,COD,2025-03-08 16:56:36,4,1158,0,0,4,Show though important.,0.4,57,Other,Low,South Rebecca,0
fcc8d941-3f16-432a-a63b-2bf4ad1f2376,02b1b5eb-353d-4586-a1b9-d2c2311245c2,Grocery,253.24,4.43,COD,2025-02-05 15:01:17,18,860,1,0,1,Establish defense amount want realize top less understand culture large article community in.,0.18,24,Other,Medium,Johnhaven,1
e441b85a-0931-46b7-b96d-42cbe9cca8aa,21866520-d31c-4b8d-9887-d38aff2ef2ae,Electronics,427.96,6.51,COD,2025-03-08 15:51:42,13,70,0,0,1,Science upon company religious anyone bill pay five standard great trade much subject.,0.16,45,Female,High,New Jamesport,0
f6cb611d-51c9-4de1-8201-1bb9aeeb473c,d4135892-6645-4707-b9cb-77dc1385cc75,Furniture,135.15,0.15,Credit Card,2025-01-22 02:19:05,10,626,0,0,2,Ready wide a pass age traditional.,0.03,24,Male,Medium,Gibbsbury,0
61d66f27-bb88-452e-91e1-554e03da63d8,9c827c89-638e-4092-8756-5e8b88a31890,Clothing,246.65,12.99,Credit Card,2025-03-03 15:16:48,14,1011,1,1,3,Family because hospital tell of how feel instead produce painting father.,0.0,64,Male,Medium,Romeroside,0
272325c9-df11-42e7-a9bb-09e320179c82,996a4583-d640-4040-9904-b04c61350168,Books,189.52,4.36,Debit Card,2025-01-26 09:47:48,11,161,0,0,2,Step child soon poor center prepare rate Republican common remember.,-0.27,30,Other,Medium,Andreafurt,0
a8ccde73-3fac-4676-869b-816b80ebeed7,336589a6-3926-436d-9163-c39cca8439a1,Clothing,74.41,2.31,COD,2025-02-02 02:19:37,19,809,1,1,1,Anyone financial two everything natural I land during page computer specific thus Democrat ever.,0.03,44,Other,High,Claytonberg,0
dea1fc1c-2e7d-43ec-a650-e92c7dce0889,fa0978cf-292c-462d-9269-105e4ffb8cce,Clothing,346.68,44.18,COD,2025-01-26 09:52:50,5,547,1,1,4,Either worry beyond test today process.,0.0,26,Female,Low,North Staceymouth,0
47472610-353d-4a84-b4de-0bce4988f188,a8c67888-d474-4496-968f-59bd72d1cbdd,Furniture,204.92,24.71,COD,2025-01-05 21:07:36,7,135,0,0,2,Congress party carry official development despite system list resource help power start job guy less we measure environment.,-0.17,23,Female,High,South Ericaburgh,0
dc03f52c-42e1-47d8-a085-655d22a6ed8c,df078d88-f307-411a-921a-57d9b5edf116,Electronics,32.39,25.24,Credit Card,2025-02-24 05:35:54,16,423,1,1,4,Right unit board song sit meet about cultural.,0.19,55,Other,Low,South Frankton,0
2842fba5-ffcf-4d9b-8b5b-9fa50fc8e98d,0d5e0468-2817-497d-a623-999f8c9758fb,Books,110.15,22.07,COD,2025-02-15 04:03:28,2,883,0,0,1,What million probably order avoid son get vote perform network whose sort ago away moment wish share walk idea.,0.0,59,Female,Low,East Sarahtown,0
721dc623-fa4c-4120-986f-895dd85504cd,6143e993-baeb-481c-9ec2-2c9538229a2e,Grocery,300.34,22.78,PayPal,2025-01-09 10:20:36,20,1139,0,0,1,Rise drive technology shake than including bill bad eat technology.,-0.7,29,Other,High,Port Jennifer,0
e3363e46-52df-4a5f-80c5-73606f9ef0e3,6e8485da-46fe-41a5-85d4-7caea9561a58,Books,442.45,11.33,COD,2025-01-17 21:38:31,3,66,1,0,2,Defense your leader itself television word people control time her subject visit PM surface international.,-0.08,45,Female,Low,South Denise,1
60e6f8eb-d673-4632-af2e-e7005990e3f8,7196fbff-7f62-4d0d-a2db-a63084a545c3,Books,298.37,14.22,PayPal,2025-02-25 21:12:58,17,1071,1,0,1,Meet once pick training.,0.0,25,Male,High,South Anthony,1
65eae412-e552-4d4e-b672-dfe26e468849,bc4fee7f-f5ba-4da3-a0f5-0c325a29dcc9,Clothing,448.91,38.36,Credit Card,2025-02-07 05:49:24,17,937,0,0,5,Side box he training research arm none teacher chair laugh top itself speak school chair program too first.,0.35,43,Other,Low,South Janicemouth,0
176939bb-5fb2-475b-8e7f-5771215a421c,4b795f5c-cbf4-452d-bc9e-321800b9da59,Furniture,396.4,33.02,Credit Card,2025-01-04 17:34:51,2,790,0,0,2,Admit stage admit let program end produce.,0.0,60,Male,Low,South Jody,0
301947bb-8604-482f-9876-6b9f1e155698,2bdfbe74-d4b2-4697-a74b-890ce64fa893,Furniture,313.33,20.78,Debit Card,2025-01-02 17:49:56,1,57,0,0,3,Us which hope wish while tend writer him hit half party road action.,-0.03,46,Male,Medium,West Carlosbury,0
4d912181-bc85-4138-99eb-3489c377df55,2b42b772-1b1e-4279-a9ee-5071eb440912,Books,221.77,3.73,Debit Card,2025-03-04 14:58:07,16,804,0,0,2,Level partner indicate pass.,0.0,58,Male,High,Lisafurt,0
8ab68e4b-ba48-417d-8cfe-21444ce04ea9,03b9bbe8-89b4-4947-9e1d-42a186a7503d,Books,280.89,41.94,Credit Card,2025-03-05 06:36:51,13,1056,0,0,3,Huge drive compare with.,0.4,33,Female,Low,Hollowaystad,0
a3e42b0f-7082-48c3-9421-90d65190d889,d625c7e0-282f-445c-901e-724e7985a62e,Clothing,136.87,47.91,COD,2025-01-15 16:58:24,1,178,1,1,3,Test share despite city.,0.0,23,Other,High,Gregoryton,0
9b7bac1a-db40-4955-906b-8ae3e770e19e,216192c4-87d2-46dc-a143-f14efbf7c48c,Electronics,162.32,48.54,PayPal,2025-03-02 06:43:08,18,625,1,0,1,Ask college factor item trouble late ahead.,-0.25,55,Other,High,Benjaminmouth,1
a60982e2-13c0-4ccb-8be0-e37256a99e46,ca48e685-5719-4b45-a42b-b005f4d549d7,Electronics,319.33,44.8,PayPal,2025-02-05 15:54:08,14,228,1,0,3,Simple stock executive data follow himself month voice black western assume ten.,-0.04,46,Other,High,South Heathershire,1
5735b1f7-6045-4a5a-905f-9527ad3cb34e,b723b78e-0701-46d3-951e-7e81387d04b7,Books,423.02,9.86,PayPal,2025-01-28 13:17:02,5,1024,1,1,2,Suggest money because friend American assume field and theory join save grow him.,0.0,54,Male,Medium,Port Casey,0
92ed8606-7d29-40da-8e9b-ceb40fca054f,e849b955-5c80-485a-a77c-cead4d9b1626,Clothing,11.96,44.9,Credit Card,2025-02-25 14:51:12,4,251,1,0,1,In himself think kitchen result focus sort.,0.0,60,Male,Low,Markborough,1
39e55c8e-5b27-4035-bbcd-8a36676bee13,4adcb455-8999-4f24-9ccf-2784d075f09a,Grocery,495.18,41.45,Debit Card,2025-02-23 04:35:19,6,804,1,1,5,Public woman team yeah lead unit open keep free fly.,0.3,31,Other,High,East Cynthiaside,0
18fe5bb8-0746-4e8b-bb22-898cb103ad24,05ceef38-81fb-4539-a9b6-517784c14628,Books,122.23,23.67,COD,2025-02-20 02:35:42,12,496,0,0,3,Three door we page finally sit my reduce conference teacher sea.,0.0,58,Other,High,Jeffreyfurt,0
c6c495b2-d1a0-4ddf-afea-020f69c29bff,b1ae30b9-bd1d-43b7-b482-72c8547f0390,Furniture,101.68,44.61,COD,2025-03-06 18:25:30,1,1038,0,0,5,Into raise significant reason money fish.,0.38,19,Male,Low,Darrenstad,0
7272ec31-5fe3-470a-ae38-ef05f363e10e,84754697-7d75-4409-a55c-b26c942a7c15,Books,475.48,7.7,PayPal,2025-03-05 12:25:36,7,837,0,0,3,Cause great movie than trial up yeah detail hotel letter protect head health push strong crime.,0.62,27,Other,Low,Myersmouth,0
cc000a74-60b9-40d6-83bb-b64ae65693cc,acb201b4-f9b1-4657-bd87-76b35316cc77,Grocery,260.66,31.78,Debit Card,2025-02-20 20:12:26,14,96,0,0,3,Put seek research few worker special two choice list care strategy reflect I.,0.08,61,Female,Low,Lake Jeffrey,0
7fcc935b-53c3-4673-8117-8e83bbb89717,18cdc522-778c-4c15-9d2b-10133f10df2c,Grocery,306.91,10.43,Debit Card,2025-01-04 13:48:00,18,1199,1,1,5,Financial American suffer agree smile rule friend ask our.,0.1,44,Female,Low,Mikeborough,0
1c099f63-b968-4e51-9821-f687309467e0,a25b2379-5ad2-49f6-bc9c-8cac8cde68b1,Books,301.6,10.87,Debit Card,2025-01-01 16:33:43,7,1038,0,0,4,Red especially sound food list way make yourself half media find their agree like.,0.21,46,Male,Medium,New Jeffrey,0
4eb6e8ff-a2d0-41e8-845d-76638e85872f,1662c4cd-9e52-4264-a3c7-fe0efc3cbee1,Electronics,412.99,30.04,COD,2025-01-15 00:43:05,16,183,0,0,1,Miss push smile evidence one stock of blue age challenge future chance shake four game.,-0.03,40,Male,High,Jacksontown,0
10e41006-a3a2-423b-a5a8-1f4cf988563d,a6d507e8-c04f-460d-bff1-15310332977e,Books,108.96,8.08,PayPal,2025-02-28 21:32:59,15,1183,0,0,4,Thus produce man experience provide special home possible Democrat.,0.18,51,Other,High,Richardtown,0
51d683b5-7829-47be-9c66-9878f0602ea6,fa2df8f6-040c-40cb-965f-0774ed3592c5,Furniture,476.21,3.46,COD,2025-02-20 02:24:17,19,577,1,1,1,Bank open sea movement concern ground relationship.,0.0,52,Other,Medium,Adamshire,0
46971452-09b0-43bc-bc53-42521f345625,627e7aa1-b8f7-4274-9bab-1fb9fb4a4bfb,Grocery,325.93,9.77,PayPal,2025-03-08 00:29:03,15,600,1,0,2,Quality play reach source.,0.0,32,Other,Low,Lake David,1
e4ce2142-904f-4f47-80cd-982f543fd6cd,74cc82ef-ee62-46d2-9cfe-bfd6bdaf1465,Grocery,65.44,34.1,COD,2025-01-28 04:31:25,5,927,1,0,2,Prepare job read technology unit may role would.,0.0,34,Female,High,South Jennifer,1
ba4f93b1-2574-4118-a593-388b61c72525,2e85bdda-c385-4ee9-affe-c3956fdd092a,Grocery,102.99,35.18,Debit Card,2025-01-27 16:57:40,12,913,1,0,2,Range her three month along plan Democrat director popular indicate goal whole subject human however best.,0.33,22,Male,Low,Fosterstad,1
1b774bce-3ac7-4143-a1f1-33a7c52b5264,81da647e-b9d0-40de-baac-7d9cc431876e,Electronics,5.73,27.78,PayPal,2025-01-26 14:32:33,13,726,1,1,1,Anyone both voice trade name.,0.0,36,Female,High,Port Shari,0
0fbf335f-064b-4ed0-8a04-79ed40744469,975480af-dfe6-44c6-9b29-65e44dc77cf6,Books,49.09,12.18,PayPal,2025-01-03 18:12:31,10,1099,1,0,1,One improve hand boy hour.,0.0,45,Female,High,North Jeremy,1
18dce82f-4b19-460b-82a9-ebc98f1841b2,1bd371e4-8e7e-4037-a674-5708e0be8f84,Clothing,294.78,22.34,COD,2025-02-02 16:10:34,11,854,0,0,3,Onto still seven culture the but according focus modern support.,0.2,46,Male,High,West Andres,0
20887234-ae47-4045-9dcb-0a8675a66068,00f535da-9c93-48b2-a9ba-21beb75ccd16,Clothing,339.53,8.7,COD,2025-01-13 10:05:42,10,879,1,1,1,Many quite population back city television national.,0.25,40,Female,High,North Karibury,0
e784652a-97e9-475a-8e7b-1b7aae3d3788,16e391fe-3bf5-41fe-8b83-0c6f9da436c0,Furniture,74.72,37.34,Credit Card,2025-03-01 15:40:19,5,334,0,0,4,Series general dream police author contain team class national.,0.05,46,Female,Low,Underwoodland,0
e5c30f57-e4fa-42a1-8bac-c51d592561de,6a25c172-c8b8-4155-bde5-7a189e10fc0f,Electronics,42.49,2.64,COD,2025-02-24 12:43:14,8,164,0,0,2,Beautiful again college cultural continue race successful far my watch back.,0.36,26,Other,High,Kennethmouth,0
5c2944ed-1e2f-4c53-a751-8c296920ff5e,6c0bc5ec-62b0-4e2f-85f0-3dba3d03a430,Clothing,37.19,34.78,Credit Card,2025-02-27 07:55:10,9,219,0,0,2,Sure the dinner between hold share work bill.,0.5,51,Other,High,New Andrechester,0
0905e5a5-ba99-4cc4-8e3b-d3807cef3be0,916f49ca-3ba9-4877-9dae-9aba6d8c100c,Books,122.44,28.23,COD,2025-02-07 12:46:33,10,927,0,0,3,Finish short Mrs summer behavior main sister treat myself then large sure might must evidence.,0.22,42,Female,Low,Angelaside,0
eb9aba5e-e16e-4a7b-8cf2-5736a49cd15f,7dd3cd3e-f6e0-4719-aa9e-73e46e25a7a4,Furniture,11.63,29.03,PayPal,2025-03-05 09:19:42,6,199,1,1,1,Case according hear face personal bad which mind environmental wait wife purpose image here policy.,-0.35,61,Male,Low,Choimouth,0
8f32fd22-6b2b-42fb-93fa-700844f3ade0,84bf82df-c7f3-4a93-9a7c-3b147d279182,Clothing,62.9,33.35,Debit Card,2025-02-03 18:56:12,6,1048,0,0,2,East will yard another rich himself social always.,0.2,54,Other,Medium,New Jamiebury,0
51af2fe9-570b-4377-8a97-4979f1fe55df,418df8ed-494a-4112-8db4-0c373ce091bf,Furniture,232.07,6.6,COD,2025-01-16 15:14:14,2,369,1,1,2,Sister wife us sign we deep player discover.,0.0,34,Other,Medium,North Jameshaven,0
ff409e72-ee2e-4206-b880-7d78b1d556b8,40698a05-2574-47b6-b57d-5e5dd89cbaa4,Clothing,333.9,18.03,PayPal,2025-02-21 10:51:42,8,35,0,0,2,Job in win discover sea cut charge million.,0.8,51,Other,Medium,Solisborough,0
5ae34faf-9d0b-439a-8f24-16f03408ddc9,d1641e19-1614-4b58-8f2f-a5cfbd58d985,Clothing,168.31,16.26,Credit Card,2025-02-04 10:23:04,5,304,1,1,1,Social more too authority us.,0.27,22,Male,High,Wayneport,0
16468e9f-941f-4bfb-8fcd-7be1d48ce087,b348565a-e424-4221-955a-e5261f2ce07d,Books,235.69,49.29,Credit Card,2025-01-13 07:41:51,5,833,1,1,5,My data employee his course science purpose employee security use garden where product.,0.0,19,Male,Medium,Veronicaview,0
ee883cb3-6189-41f2-9417-70c7a8161231,446f68b1-af71-42de-934f-9d629080bbc0,Clothing,405.1,39.99,Debit Card,2025-01-17 01:32:30,15,33,0,0,5,Bag company interest send line successful second.,0.38,37,Other,Medium,North Emily,0
70321290-e7ee-4845-9d6f-7af1e756dafb,588021d6-3a8a-4f84-ad41-165a71f4e29a,Books,301.32,47.47,PayPal,2025-03-05 16:37:57,3,576,0,0,5,Design myself skill once drive wait religious suffer.,0.0,34,Other,Low,North Marymouth,0
d81c9e37-ff12-4de6-9fb4-11b3b6b0df2b,e2502327-9a56-4c9c-9942-a7ba02364898,Books,329.9,29.92,PayPal,2025-01-16 20:14:22,5,102,0,0,2,Life research hundred pattern win land company if little exist sport.,0.31,18,Female,Low,Fordview,0
0dd57056-a597-4119-a6db-5236957436cf,609a35f7-268e-4550-b5f0-b602f92970e6,Grocery,67.68,27.73,Credit Card,2025-02-27 01:03:11,14,377,1,0,2,Affect reveal voice Democrat last morning as available man new low feeling whatever mention act.,0.13,48,Male,High,Jacobview,1
2298a5cd-1fad-4972-9c52-2fbe041c9fa5,9e7b883b-31a7-415a-9f44-52c274f2ab79,Furniture,66.31,28.61,COD,2025-01-02 23:09:24,13,380,0,0,5,Case pass side still with development laugh.,0.3,59,Female,High,New Christopher,0
ce783d54-433c-4503-b1e3-c8d6c081a47f,bdc4e5a7-77b7-4822-aa7d-455f1123e848,Grocery,245.44,39.46,PayPal,2025-02-06 12:45:26,3,1032,0,0,4,Central true become option discover never religious spend sport life although collection price onto resource just choose far trial.,0.11,57,Other,Medium,West Cristina,0
a88203c2-f560-44fd-a947-042ecc80da16,a5cf342a-f5c5-44ae-a1c7-6f1bc4f12459,Electronics,438.01,36.17,Credit Card,2025-01-20 14:32:32,11,474,1,0,2,Throughout in game she man dog mother this.,-0.4,58,Female,Low,Sabrinamouth,1
55a0ee17-930b-474b-97f2-23e43c366bd5,145e7089-5501-482c-8ba9-6e85cc43b175,Electronics,455.46,33.1,PayPal,2025-01-22 13:47:26,13,665,0,0,2,Boy with hour audience remember message gas change article meet apply right cause attention nor.,0.29,34,Other,High,Carriebury,0
63717fa9-50ae-4e9e-a769-25ab5c825ad0,8a691f02-4746-48de-9959-d82446017d7c,Grocery,368.27,20.7,PayPal,2025-01-05 20:01:29,7,610,0,0,2,List somebody candidate option professional plan different care live floor several friend kitchen.,0.06,24,Male,Medium,North Jennifermouth,0
fad7762c-7b0f-4695-a16c-af1cd39efacd,b18c5223-05d8-4c37-9706-e8cc18eb2c36,Electronics,157.53,41.09,COD,2025-02-12 22:49:01,16,783,1,1,1,Brother food range own reveal himself fire cause you.,0.6,20,Male,Low,Port Katrinashire,0
95674ade-918a-4eac-ac5a-fda60f4dd97e,5b17991e-d540-4198-800d-657c4aa0c6a0,Books,435.14,6.1,PayPal,2025-02-23 16:32:17,12,783,1,0,5,Black focus rate place involve she price evidence democratic explain discover international star whatever.,-0.08,61,Male,Low,Lake Kimberly,1
8fd0cd28-337b-46a2-9d50-d1addd0a0c97,0def2915-318c-427d-8926-efd5bfac152e,Clothing,241.31,48.36,PayPal,2025-01-01 04:51:03,17,360,1,1,5,Lose fund time economy.,0.0,59,Other,Low,Barryborough,0
eafaf798-66ec-4de1-9cd2-7ffd7c976963,5c229612-4cc0-4124-a503-560a582aae5e,Electronics,498.28,4.8,PayPal,2025-02-14 22:52:10,17,249,0,0,2,One response whole hotel sort treat successful simply edge his which catch these walk.,0.32,47,Male,Medium,Monicastad,0
2dfc4508-704b-452a-bc0b-ade61bb38c57,9ef799f8-ce21-4c13-ab1e-2986cc8b9edf,Grocery,188.56,29.33,PayPal,2025-02-25 18:15:02,4,343,0,0,5,Us share company early tough door political Democrat he food discuss smile.,0.0,63,Male,Low,West Jonathan,0
2cc5f489-a1d8-45da-902c-7890d5c9172c,5c010266-be19-4713-b332-cbe30ab3ffe1,Electronics,398.3,31.65,PayPal,2025-01-30 01:15:17,5,1066,0,0,4,Act full forward particularly relate peace.,0.26,60,Other,High,Juanberg,0
33ed161a-ae80-4a41-847b-d56c6ae08a62,161148f6-33fc-4970-bd36-4ae476c6c0c2,Furniture,317.67,6.34,PayPal,2025-01-12 12:22:06,20,219,1,0,2,Community partner east provide usually decide city writer study.,-0.25,42,Male,Low,Bowersview,1
10e1973b-e07f-4327-bb2b-b0bcb6fa5b51,9a223bba-bb0c-4192-9dee-17158a14e23c,Electronics,210.93,0.19,Debit Card,2025-01-28 08:51:37,11,80,0,0,4,Possible truth fire light huge describe our rich really important clearly pick.,0.28,65,Other,Medium,Frankmouth,0
02b5a301-c53b-4cb9-ae74-0a343682bcc3,ba60d728-8dce-4f62-ba55-e1299aee40c9,Books,201.49,44.84,Debit Card,2025-02-22 07:11:32,16,1004,0,0,4,Capital above same campaign oil measure day work.,0.0,37,Male,High,East Danielland,0
f30b164a-d0ce-45fe-ad5c-3e587da8fcb5,8c2d2a34-15d8-4581-9564-51991f33d5e2,Books,123.67,8.82,COD,2025-01-14 14:56:37,6,1154,0,0,4,Must Republican note parent else president.,0.0,31,Male,Low,South Brooke,0
4dc0966c-4648-4eed-b8a3-30b50e6700f7,b3fd74c8-2fe8-4a45-83df-b017d33bd171,Electronics,125.52,6.53,COD,2025-01-11 23:29:13,19,918,0,0,2,Congress laugh mention catch forward bed too deal.,0.3,50,Male,High,Hobbsburgh,0
ec39e42b-4b58-41b5-8782-3b9ec70206d0,dc7fa089-180f-434b-908d-6b8c68f30fbc,Clothing,69.94,20.24,PayPal,2025-02-13 22:48:16,3,220,0,0,3,Market far happen protect serve sort operation treat.,0.1,52,Male,High,Chenland,0
7cfdd828-5fde-4980-a48b-e7f2698b322a,e5c8d649-0b23-4470-b737-54741f49a64c,Electronics,445.05,27.27,Credit Card,2025-02-20 06:54:04,18,327,1,1,4,Image bed medical maintain hospital article pick Mr table.,0.0,31,Male,Low,Frankborough,0
7b51e047-c99d-40de-9704-c0b007583f0e,9981ed38-1b94-4705-a1b2-9204653666d6,Electronics,152.14,6.03,PayPal,2025-02-13 10:13:05,10,146,1,0,2,May wide seven other film set down through direction former.,-0.1,53,Male,High,Adamsberg,1
b8d84b2b-c7e0-4dba-9a27-6bf8c133484a,1d5e6637-2ae1-429c-8fe2-ab02f681b2b0,Grocery,304.08,13.21,Credit Card,2025-02-04 14:46:02,20,785,0,0,3,Property account nor maintain section gun name.,0.0,31,Female,Medium,Cobbland,0
